"characterCount","wordCount","syllableCount","sentenceCount","sectionCount","subsectionCount","paragraphCount","meanSectionSize","meanParagraphSize","largestSectionSize","shortestSectionSize","largestShortestSectionRatio","sectionSizeStandardDeviation","meanOfSubsectionsPerSection","abstractSize","abstractSizeArtcileLengthRatio","citationCount","citationCountPerSentence","citationCountPerSection","externalLinksCount","externalLinksPerSentence","externalLinksPerSection","imageCount","imagePerSentence","imagePerSection","meanSentenceSize","largestSentenceSize","shortestSentenceSize","largeSentenceRate","shortSentenceRate","questionCount","questionRatio","exclamationCount","exclamationRatio","toBeVerbCount","toBeVerbRatio","toBeVerbPerSentence","toBeVerbRate","modalAuxiliaryVerbCount","modalAuxiliaryVerbsRatio","modalAuxiliaryVerbsPerSentence","modalAuxiliaryVerbsRate","passiveVoiceCount","passiveVoiceRatio","passiveVoicePerSentence","passiveVoiceRate","numberOfSentencesThatStartWithACoordinatingConjunction","numberOfSentencesThatStartWithADeterminer","numberOfSentencesThatStartWithASubordinatingPrepositionOrConjunction","numberOfSentencesThatStartWithAnAdjective","numberOfSentencesThatStartWithANoun","numberOfSentencesThatStartWithAPronoun","numberOfSentencesThatStartWithAnAdverb","numberOfSentencesThatStartWithAnArticle","numberOfSentencesThatStartWithACoordinatingConjunctionRatio","numberOfSentencesThatStartWithADeterminerRatio","numberOfSentencesThatStartWithASubordinatingPrepositionOrConjunctionRatio","numberOfSentencesThatStartWithAnAdjectiveRatio","numberOfSentencesThatStartWithANounRatio","numberOfSentencesThatStartWithAPronounRatio","numberOfSentencesThatStartWithAnAdverbRatio","numberOfSentencesThatStartWithAnArticleRatio","automatedReadabilityIndex","colemanLiauIndex","fleshReadingEase","fleschKincaidGradeLevel","gunningFogIndex","lasbarhetsIndex","smogGrading","daleChallReadabilityFormula","differentWordCount","differentWordsPerSentence","differentWordsRate","nounCount","nounsPerSentence","nounsRate","differentNounCount","differentNounsPerSentence","differentNounsRate","differentNounsDifferentWordsRatio","verbCount","verbsPerSentence","verbsRate","differentVerbCount","differentVerbsPerSentence","differentVerbsRate","differentVerbsDifferentWordsRatio","pronounCount","pronounsPerSentence","pronounsRate","differentPronounCount","differentPronounsPerSentence","differentPronounsRate","differentPronounsDifferentWordsRatio","adjectiveCount","adjectivesPerSentence","adjectivesRate","differentAdjectiveCount","differentAdjectivesPerSentence","differentAdjectivesRate","differentAdjectivesDifferentWordsRatio","adverbCount","adverbsPerSentence","adverbsRate","differentAdverbCount","differentAdverbsPerSentence","differentAdverbsRate","differentAdverbsDifferentWordsRatio","coordinatingConjunctionCount","coordinatingConjunctionsPerSentence","coordinatingConjunctionsRate","differentCoordinatingConjunctionCount","differentCoordinatingConjunctionsPerSentence","differentCoordinatingConjunctionsRate","differentCoordinatingConjunctionsDifferentWordsRatio","subordinatingPrepositionAndConjunctionCount","subordinatingPrepositionsAndConjunctionsPerSentence","subordinatingPrepositionsAndConjunctionsRate","differentSubordinatingPrepositionAndConjunctionCount","differentSubordinatingPrepositionsAndConjunctionsPerSentence","differentSubordinatingPrepositionsAndConjunctionsRate","differentSubordinatingPrepositionsAndConjunctionsDifferentWordsRatio","syllablesPerWord","charactersPerWord","he_","ing","ng_","_th","the","_of","of_","in_","_in","ion","on_","ed_","_an","and","nd_","er_","_to","to_","as_","DT,NNP,NNP","NNP,NNP,NNP","DT,NN,IN","NN,IN,DT","IN,DT,NNP","NNP,NNP,IN","NNP,IN,NNP","NNP,IN,DT","IN,DT,NN","DT,NN,VBD","NNS,IN,DT","NNP,NNP,VBD","JJ,NN,IN","IN,DT,JJ","DT,JJ,NN","NN,IN,NNP","IN,NNP,NNP","VBD,DT,NN","VBD,VBN,IN","VBN,IN,DT","NN,IN,NN","IN,NN,IN","JJ,NNS,IN","NN,CC,NN","IN,JJ,NNS","IN,DT,NNS","TO,VB,DT","DT,NN,NN","NNP,NNP,CC","IN,JJ,NN","NNP,CC,NNP","NNP,POS,NN","NN,IN,JJ","qualityClass"
265,54,97,5,2,1,3,132.5,18,196,69,2.8405797101449277,89.80256121069154,0.5,196,0.7396226415094339,2,0.4,1,1,0.2,0.5,0,0,0,10.8,19,5,0,0.2,0,0,0,0,4,0.8,0.8,0.07407407407407407,0,0,0,0,2,0.4,0.4,0.037037037037037035,0,1,0,0,3,1,0,1,0,0.2,0,0,0.6,0.2,0,0.2,7.083888888888886,10.314814814814813,43.90633333333335,9.818296296296296,14.690370370370369,45.98518518518519,12.68835289967788,14.406439259259258,40,8,0.7407407407407407,20,4,0.37037037037037035,16,3.2,0.2962962962962963,0.4,5,1,0.09259259259259259,6,1.2,0.1111111111111111,0.15,2,0.4,0.037037037037037035,1,0.2,0.018518518518518517,0.025,2,0.4,0.037037037037037035,2,0.4,0.037037037037037035,0.05,3,0.6,0.05555555555555555,3,0.6,0.05555555555555555,0.075,2,0.4,0.4,1,0.2,0.018518518518518517,0.025,5,1,0.09259259259259259,4,0.8,0.07407407407407407,0.1,1.7962962962962963,4.907407407407407,3,0,0,2,2,2,1,0,0,2,4,5,2,5,2,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
830,154,280,15,2,0,13,415,11.846153846153847,462,368,1.2554347826086956,66.46803743153546,0,368,0.4433734939759036,0,0,0,5,0.3333333333333333,2.5,0,0,0,10.266666666666667,30,3,0.2,0.4666666666666667,0,0,0,0,5,0.5555555555555556,0.3333333333333333,0.032467532467532464,0,0,0,0,1,0.1111111111111111,0.06666666666666667,0.006493506493506494,0,1,0,2,10,1,0,1,0,0.06666666666666667,0,0.13333333333333333,0.6666666666666666,0.06666666666666667,0,0.06666666666666667,9.088398268398269,13.007792207792207,42.59615151515152,9.868545454545458,11.379393939393943,44.773109243697476,10.934197308810441,13.57871367965368,99,6.6,0.6428571428571429,68,4.533333333333333,0.44155844155844154,52,3.466666666666667,0.33766233766233766,0.5252525252525253,9,0.6,0.05844155844155844,13,0.8666666666666667,0.08441558441558442,0.13131313131313133,4,0.26666666666666666,0.025974025974025976,2,0.13333333333333333,0.012987012987012988,0.020202020202020204,14,0.9333333333333333,0.09090909090909091,12,0.8,0.07792207792207792,0.12121212121212122,6,0.4,0.03896103896103896,5,0.3333333333333333,0.032467532467532464,0.050505050505050504,5,0.3333333333333333,0.3333333333333333,3,0.2,0.01948051948051948,0.030303030303030304,16,1.0666666666666667,0.1038961038961039,7,0.4666666666666667,0.045454545454545456,0.0707070707070707,1.8181818181818181,5.3896103896103895,8,13,11,8,7,6,6,3,5,7,3,7,5,5,3,7,4,4,2,2,1,2,2,1,2,2,0,0,0,0,0,1,1,3,1,3,0,0,0,0,0,1,0,2,0,1,0,0,2,1,0,1,2
1402,288,459,13,4,0,4,350.5,72,738,119,6.201680672268908,278.26665868072183,0,119,0.08487874465049929,6,0.46153846153846156,1.5,5,0.38461538461538464,1.25,0,0,0,22.153846153846153,51,9,0.15384615384615385,0.38461538461538464,0,0,0,0,14,0.6363636363636364,1.0769230769230769,0.04861111111111111,2,0.09090909090909091,0.15384615384615385,0.006944444444444444,6,0.2727272727272727,0.46153846153846156,0.020833333333333332,0,2,0,1,7,1,0,1,0,0.15384615384615385,0,0.07692307692307693,0.5384615384615384,0.07692307692307693,0,0.07692307692307693,12.575464743589741,11.488055555555551,49.51759615384617,11.856250000000003,14.278205128205128,46.11217948717949,13.023866798666859,11.478976602564103,179,13.76923076923077,0.6215277777777778,103,7.923076923076923,0.3576388888888889,77,5.923076923076923,0.2673611111111111,0.4301675977653631,22,1.6923076923076923,0.0763888888888889,24,1.8461538461538463,0.08333333333333333,0.1340782122905028,13,1,0.04513888888888889,4,0.3076923076923077,0.013888888888888888,0.0223463687150838,18,1.3846153846153846,0.0625,17,1.3076923076923077,0.059027777777777776,0.09497206703910614,8,0.6153846153846154,0.027777777777777776,8,0.6153846153846154,0.027777777777777776,0.0446927374301676,11,0.8461538461538461,0.8461538461538461,3,0.23076923076923078,0.010416666666666666,0.01675977653631285,39,3,0.13541666666666666,14,1.0769230769230769,0.04861111111111111,0.0782122905027933,1.59375,4.868055555555555,14,11,11,20,17,14,14,8,10,5,11,9,10,9,10,8,9,9,8,0,2,4,3,3,3,3,0,3,1,0,2,0,0,1,2,4,0,1,1,0,1,2,0,0,1,4,4,0,1,1,0,0,2
3610,740,1202,34,5,0,16,722,46.25,1505,197,7.6395939086294415,608.8636957480713,0,197,0.05457063711911357,11,0.3235294117647059,2.2,13,0.38235294117647056,2.6,0,0,0,21.764705882352942,53,4,0.20588235294117646,0.38235294117647056,0,0,0,0,23,0.46,0.6764705882352942,0.031081081081081083,0,0,0,0,7,0.14,0.20588235294117646,0.00945945945945946,0,8,8,0,11,6,0,6,0,0.23529411764705882,0.23529411764705882,0,0.3235294117647059,0.17647058823529413,0,0.17647058823529413,12.42951510333863,11.524864864864863,47.32598569157395,12.065262321144676,16.111287758346585,45.737451737451735,14.596521103487301,11.309421303656599,365,10.735294117647058,0.49324324324324326,310,9.117647058823529,0.4189189189189189,206,6.0588235294117645,0.27837837837837837,0.5643835616438356,50,1.4705882352941178,0.06756756756756757,44,1.2941176470588236,0.05945945945945946,0.12054794520547946,26,0.7647058823529411,0.03513513513513514,6,0.17647058823529413,0.008108108108108109,0.01643835616438356,37,1.088235294117647,0.05,27,0.7941176470588235,0.03648648648648649,0.07397260273972603,15,0.4411764705882353,0.02027027027027027,10,0.29411764705882354,0.013513513513513514,0.0273972602739726,19,0.5588235294117647,0.5588235294117647,2,0.058823529411764705,0.002702702702702703,0.005479452054794521,115,3.3823529411764706,0.1554054054054054,27,0.7941176470588235,0.03648648648648649,0.07397260273972603,1.6243243243243244,4.878378378378378,53,32,12,41,41,25,24,25,25,16,32,26,23,18,20,45,4,6,18,12,24,17,15,12,9,8,3,14,2,3,5,3,6,9,15,19,3,5,6,3,2,0,2,0,0,0,3,2,1,3,4,2,2
1146,229,376,17,2,0,6,573,38.166666666666664,910,236,3.8559322033898304,476.589970519733,0,236,0.20593368237347295,15,0.8823529411764706,7.5,3,0.17647058823529413,1.5,1,0.058823529411764705,0.5,13.470588235294118,21,4,0,0.058823529411764705,0,0,0,0,2,0.08333333333333333,0.11764705882352941,0.008733624454148471,4,0.16666666666666666,0.23529411764705882,0.017467248908296942,1,0.041666666666666664,0.058823529411764705,0.004366812227074236,0,1,5,0,1,8,1,1,0,0.058823529411764705,0.29411764705882354,0,0.058823529411764705,0.47058823529411764,0.058823529411764705,0.058823529411764705,8.875861803236578,11.428296943231437,54.25580272283588,9.038201900847678,12.025789879270485,39.67146159773953,11.670169846198839,11.406693578217313,144,8.470588235294118,0.62882096069869,88,5.176470588235294,0.38427947598253276,68,4,0.29694323144104806,0.4722222222222222,24,1.411764705882353,0.10480349344978165,21,1.2352941176470589,0.09170305676855896,0.14583333333333334,30,1.7647058823529411,0.13100436681222707,6,0.35294117647058826,0.026200873362445413,0.041666666666666664,12,0.7058823529411765,0.05240174672489083,10,0.5882352941176471,0.043668122270742356,0.06944444444444445,9,0.5294117647058824,0.039301310043668124,9,0.5294117647058824,0.039301310043668124,0.0625,8,0.47058823529411764,0.47058823529411764,2,0.11764705882352941,0.008733624454148471,0.013888888888888888,26,1.5294117647058822,0.11353711790393013,10,0.5882352941176471,0.043668122270742356,0.06944444444444445,1.6419213973799127,5.004366812227074,19,3,3,13,15,1,1,7,9,2,2,13,9,8,8,9,6,4,3,2,12,2,5,1,2,2,0,2,0,0,1,2,3,4,1,2,3,0,0,0,2,1,0,0,0,0,1,3,2,2,0,1,2
4893,933,1686,34,3,0,6,1631,155.5,2954,180,16.41111111111111,1391.4226532581679,0,180,0.03678724708767627,1,0.029411764705882353,0.3333333333333333,1,0.029411764705882353,0.3333333333333333,1,0.029411764705882353,0.3333333333333333,27.441176470588236,61,10,0.23529411764705882,0.4117647058823529,0,0,0,0,25,0.3787878787878788,0.7352941176470589,0.02679528403001072,7,0.10606060606060606,0.20588235294117646,0.007502679528403001,12,0.18181818181818182,0.35294117647058826,0.012861736334405145,0,10,9,2,9,2,1,8,0,0.29411764705882354,0.2647058823529412,0.058823529411764705,0.2647058823529412,0.058823529411764705,0.029411764705882353,0.23529411764705882,16.991585019860032,13.958242229367631,26.103749290713097,16.435531492339702,20.880007565727254,57.53510182207931,18.019674960257873,11.513284389382763,422,12.411764705882353,0.45230439442658094,313,9.205882352941176,0.3354769560557342,198,5.823529411764706,0.21221864951768488,0.46919431279620855,66,1.9411764705882353,0.0707395498392283,57,1.6764705882352942,0.06109324758842444,0.13507109004739337,23,0.6764705882352942,0.02465166130760986,8,0.23529411764705882,0.00857449088960343,0.018957345971563982,81,2.3823529411764706,0.08681672025723473,56,1.6470588235294117,0.06002143622722401,0.13270142180094788,26,0.7647058823529411,0.027867095391211148,23,0.6764705882352942,0.02465166130760986,0.054502369668246446,45,1.3235294117647058,1.3235294117647058,2,0.058823529411764705,0.0021436227224008574,0.004739336492890996,137,4.029411764705882,0.14683815648445875,26,0.7647058823529411,0.027867095391211148,0.061611374407582936,1.8070739549839228,5.244372990353698,68,50,43,84,76,36,36,20,33,31,17,34,46,46,44,13,26,25,20,2,10,14,13,1,5,7,4,22,2,7,1,9,15,14,4,5,4,8,6,6,6,7,4,3,6,2,5,3,3,5,0,4,2
804,160,272,6,5,0,9,160.8,17.77777777777778,406,28,14.5,161.66384877269255,0,406,0.5049751243781094,7,1.1666666666666667,1.4,11,1.8333333333333333,2.2,0,0,0,26.666666666666668,68,14,0.16666666666666666,0.3333333333333333,0,0,0,0,6,0.6,1,0.0375,1,0.1,0.16666666666666666,0.00625,0,0,0,0,0,3,0,1,2,0,0,2,0,0.5,0,0.16666666666666666,0.3333333333333333,0,0,0.3333333333333333,15.571083333333334,12.637000000000004,35.94833333333335,14.870000000000001,18.166666666666668,46.25,15.903189008614273,10.979104166666666,104,17.333333333333332,0.65,62,10.333333333333334,0.3875,48,8,0.3,0.46153846153846156,10,1.6666666666666667,0.0625,15,2.5,0.09375,0.14423076923076922,4,0.6666666666666666,0.025,2,0.3333333333333333,0.0125,0.019230769230769232,14,2.3333333333333335,0.0875,11,1.8333333333333333,0.06875,0.10576923076923077,7,1.1666666666666667,0.04375,7,1.1666666666666667,0.04375,0.0673076923076923,6,1,1,2,0.3333333333333333,0.0125,0.019230769230769232,18,3,0.1125,9,1.5,0.05625,0.08653846153846154,1.7,5.025,9,10,10,7,9,7,7,3,4,1,3,3,6,6,6,6,6,4,0,1,0,2,3,3,1,0,2,1,0,3,1,0,2,2,0,0,0,0,1,1,0,0,0,0,2,2,0,1,0,0,0,0,2
1998,368,674,15,3,0,4,666,92,1267,349,3.6303724928366763,520.7427387875898,0,349,0.17467467467467468,7,0.4666666666666667,2.3333333333333335,6,0.4,2,0,0,0,24.533333333333335,44,9,0.06666666666666667,0.3333333333333333,0,0,0,0,12,0.5714285714285714,0.8,0.03260869565217391,0,0,0,0,1,0.047619047619047616,0.06666666666666667,0.002717391304347826,0,6,1,2,3,1,1,5,0,0.4,0.06666666666666667,0.13333333333333333,0.2,0.06666666666666667,0.06666666666666667,0.3333333333333333,16.40889492753623,14.918043478260866,26.986927536231917,15.589956521739133,19.378550724637684,58.77246376811594,16.966058625362727,11.718570724637681,183,12.2,0.49728260869565216,124,8.266666666666667,0.33695652173913043,70,4.666666666666667,0.19021739130434784,0.3825136612021858,21,1.4,0.057065217391304345,26,1.7333333333333334,0.07065217391304347,0.14207650273224043,4,0.26666666666666666,0.010869565217391304,2,0.13333333333333333,0.005434782608695652,0.01092896174863388,54,3.6,0.14673913043478262,35,2.3333333333333335,0.09510869565217392,0.1912568306010929,20,1.3333333333333333,0.05434782608695652,16,1.0666666666666667,0.043478260869565216,0.08743169398907104,16,1.0666666666666667,1.0666666666666667,2,0.13333333333333333,0.005434782608695652,0.01092896174863388,43,2.8666666666666667,0.11684782608695653,14,0.9333333333333333,0.03804347826086957,0.07650273224043716,1.8315217391304348,5.429347826086956,27,15,13,28,25,11,10,6,9,5,3,16,16,16,15,6,8,7,9,5,2,2,3,6,2,1,2,3,1,3,0,3,5,7,4,1,0,1,2,0,0,2,1,2,0,0,0,2,0,2,1,1,2
1359,261,468,22,3,0,5,453,52.2,1159,78,14.85897435897436,611.8096109084917,0,78,0.05739514348785872,9,0.4090909090909091,3,3,0.13636363636363635,1,1,0.045454545454545456,0.3333333333333333,11.863636363636363,31,1,0.2727272727272727,0.36363636363636365,0,0,0,0,15,0.6818181818181818,0.6818181818181818,0.05747126436781609,0,0,0,0,5,0.22727272727272727,0.22727272727272727,0.019157088122605363,0,7,1,0,9,2,1,7,0,0.3181818181818182,0.045454545454545456,0,0.4090909090909091,0.09090909090909091,0.045454545454545456,0.3181818181818182,9.026300940438873,12.321532567049807,43.09685736677119,10.195438871473353,13.327830024381749,42.514977359804945,12.24349002098031,10.879725635667015,152,6.909090909090909,0.5823754789272031,83,3.772727272727273,0.31800766283524906,59,2.6818181818181817,0.2260536398467433,0.3881578947368421,22,1,0.0842911877394636,20,0.9090909090909091,0.07662835249042145,0.13157894736842105,3,0.13636363636363635,0.011494252873563218,2,0.09090909090909091,0.007662835249042145,0.013157894736842105,28,1.2727272727272727,0.10727969348659004,28,1.2727272727272727,0.10727969348659004,0.18421052631578946,18,0.8181818181818182,0.06896551724137931,13,0.5909090909090909,0.04980842911877394,0.08552631578947369,7,0.3181818181818182,0.3181818181818182,2,0.09090909090909091,0.007662835249042145,0.013157894736842105,31,1.4090909090909092,0.11877394636015326,10,0.45454545454545453,0.038314176245210725,0.06578947368421052,1.793103448275862,5.206896551724138,21,5,6,16,18,10,10,9,6,2,3,11,10,5,5,5,5,5,7,2,1,4,3,2,2,1,1,5,0,1,0,1,4,4,1,4,0,2,3,0,0,2,0,2,1,0,1,0,1,0,1,2,2
2050,413,720,20,3,0,8,683.3333333333334,51.625,1178,75,15.706666666666667,560.2163272641501,0,75,0.036585365853658534,16,0.8,5.333333333333333,14,0.7,4.666666666666667,0,0,0,20.65,50,9,0.1,0.25,0,0,0,0,16,0.5,0.8,0.0387409200968523,3,0.09375,0.15,0.007263922518159807,16,0.5,0.8,0.0387409200968523,0,5,11,0,1,2,0,5,0,0.25,0.55,0,0.05,0.1,0,0.25,12.27393462469734,11.953026634382564,38.38856719128333,13.034928571428573,17.267263922518158,50.65940274414851,15.447985318891476,12.613088668280874,200,10,0.48426150121065376,168,8.4,0.4067796610169492,103,5.15,0.24939467312348668,0.515,32,1.6,0.0774818401937046,25,1.25,0.06053268765133172,0.125,10,0.5,0.024213075060532687,5,0.25,0.012106537530266344,0.025,20,1,0.048426150121065374,14,0.7,0.03389830508474576,0.07,5,0.25,0.012106537530266344,5,0.25,0.012106537530266344,0.025,9,0.45,0.45,1,0.05,0.002421307506053269,0.005,64,3.2,0.1549636803874092,17,0.85,0.04116222760290557,0.085,1.7433414043583535,4.963680387409201,21,5,6,26,16,10,10,2,3,20,22,23,9,15,10,17,8,7,16,1,25,2,4,1,5,1,0,2,3,2,11,4,8,11,6,8,0,6,1,1,4,0,0,0,2,1,0,2,1,1,2,1,2
7066,1457,2307,64,6,0,16,1177.6666666666667,91.0625,2451,278,8.816546762589928,871.5557736981991,0,643,0.09099915086328898,22,0.34375,3.6666666666666665,9,0.140625,1.5,3,0.046875,0.5,22.765625,70,6,0.15625,0.359375,0,0,0,0,49,0.3888888888888889,0.765625,0.033630748112560054,8,0.06349206349206349,0.125,0.00549073438572409,25,0.1984126984126984,0.390625,0.017158544955387784,0,24,7,0,14,13,3,20,0,0.375,0.109375,0,0.21875,0.203125,0.046875,0.3125,12.794857798558688,11.415978037062459,49.77305191532261,11.97260198610158,15.11860415236788,46.373320203316325,13.696715573356649,10.32522887783116,641,10.015625,0.43994509265614273,497,7.765625,0.34111187371310914,294,4.59375,0.20178448867536034,0.45865834633385333,126,1.96875,0.08647906657515443,110,1.71875,0.07549759780370624,0.17160686427457097,73,1.140625,0.050102951269732326,11,0.171875,0.0075497597803706245,0.0171606864274571,103,1.609375,0.07069320521619767,87,1.359375,0.05971173644474949,0.1357254290171607,52,0.8125,0.03568977350720659,39,0.609375,0.026767330130404943,0.060842433697347896,58,0.90625,0.90625,4,0.0625,0.002745367192862045,0.0062402496099844,194,3.03125,0.13315030885380919,32,0.5,0.02196293754289636,0.0499219968798752,1.5833905284831846,4.849691146190803,136,33,33,128,110,41,40,44,52,30,33,61,54,57,61,27,35,30,45,15,15,37,28,19,20,16,11,37,12,7,8,8,14,22,14,16,8,11,11,5,3,1,6,3,4,2,3,5,3,9,10,3,2
2183,440,698,15,3,0,4,727.6666666666666,110,1311,35,37.457142857142856,644.9878551828192,0,35,0.01603298213467705,0,0,0,3,0.2,1,0,0,0,29.333333333333332,57,8,0.13333333333333333,0.3333333333333333,0,0,0,0,15,0.4838709677419355,1,0.03409090909090909,0,0,0,0,6,0.1935483870967742,0.4,0.013636363636363636,0,2,7,1,3,1,0,2,0,0.13333333333333333,0.4666666666666667,0.06666666666666667,0.2,0.06666666666666667,0,0.13333333333333333,16.60468939393939,12.363727272727271,42.85530303030305,14.569090909090914,17.55151515151515,51.262626262626256,14.929297964441105,11.694524242424244,241,16.066666666666666,0.5477272727272727,166,11.066666666666666,0.37727272727272726,103,6.866666666666666,0.2340909090909091,0.42738589211618255,31,2.066666666666667,0.07045454545454545,32,2.1333333333333333,0.07272727272727272,0.13278008298755187,12,0.8,0.02727272727272727,6,0.4,0.013636363636363636,0.024896265560165973,27,1.8,0.06136363636363636,23,1.5333333333333334,0.05227272727272727,0.0954356846473029,16,1.0666666666666667,0.03636363636363636,14,0.9333333333333333,0.031818181818181815,0.058091286307053944,14,0.9333333333333333,0.9333333333333333,5,0.3333333333333333,0.011363636363636364,0.02074688796680498,71,4.733333333333333,0.16136363636363638,23,1.5333333333333334,0.05227272727272727,0.0954356846473029,1.5863636363636364,4.961363636363636,37,22,19,38,39,15,15,10,14,11,8,18,13,17,16,19,6,4,15,5,9,11,12,5,5,3,2,12,4,0,0,4,6,5,6,9,1,2,5,4,1,0,0,0,3,0,4,1,1,0,1,0,2
5578,1077,1882,41,5,3,19,1115.6,56.68421052631579,2194,227,9.665198237885463,827.8721519655073,0.6,1704,0.3054858372176407,0,0,0,4,0.0975609756097561,0.8,0,0,0,26.26829268292683,79,10,0.17073170731707318,0.3902439024390244,0,0,0,0,42,0.46153846153846156,1.024390243902439,0.03899721448467967,2,0.02197802197802198,0.04878048780487805,0.0018570102135561746,4,0.04395604395604396,0.0975609756097561,0.003714020427112349,0,7,7,4,11,3,9,4,0,0.17073170731707318,0.17073170731707318,0.0975609756097561,0.2682926829268293,0.07317073170731707,0.21951219512195122,0.0975609756097561,16.0981853386779,13.526870937790154,32.33869963992123,15.274504155626516,18.64102180854678,55.037226576839196,16.332174226269814,11.551561448920896,484,11.804878048780488,0.44939647168059427,311,7.585365853658536,0.28876508820798513,183,4.463414634146342,0.16991643454038996,0.378099173553719,91,2.2195121951219514,0.08449396471680594,74,1.8048780487804879,0.06870937790157845,0.15289256198347106,39,0.9512195121951219,0.036211699164345405,10,0.24390243902439024,0.009285051067780872,0.02066115702479339,116,2.8292682926829267,0.10770659238625813,81,1.975609756097561,0.07520891364902507,0.16735537190082644,84,2.048780487804878,0.07799442896935933,48,1.170731707317073,0.04456824512534819,0.09917355371900827,40,0.975609756097561,0.975609756097561,4,0.0975609756097561,0.003714020427112349,0.008264462809917356,131,3.1951219512195124,0.12163416898792943,27,0.6585365853658537,0.025069637883008356,0.05578512396694215,1.7474466109563602,5.1792014856081705,58,39,31,86,92,40,29,25,38,17,7,30,33,33,34,31,33,30,21,1,1,12,16,0,0,1,0,29,1,5,0,15,9,12,1,2,0,1,4,6,2,10,4,13,4,3,5,3,3,4,0,3,2
4786,1012,1556,47,4,0,9,1196.5,112.44444444444444,3581,147,24.360544217687075,1599.833845539384,0,528,0.11032177183451734,3,0.06382978723404255,0.75,3,0.06382978723404255,0.75,0,0,0,21.53191489361702,49,8,0.1702127659574468,0.2978723404255319,0,0,0,0,24,0.27906976744186046,0.5106382978723404,0.023715415019762844,0,0,0,0,12,0.13953488372093023,0.2553191489361702,0.011857707509881422,0,9,6,1,9,11,7,9,0,0.19148936170212766,0.1276595744680851,0.02127659574468085,0.19148936170212766,0.23404255319148937,0.14893617021276595,0.19148936170212766,11.610720292658307,10.633280632411065,54.9034265410815,10.950529812463206,13.988260028593055,44.74592885375494,12.846844156405936,10.477506694138423,438,9.319148936170214,0.43280632411067194,322,6.851063829787234,0.3181818181818182,183,3.893617021276596,0.1808300395256917,0.4178082191780822,86,1.8297872340425532,0.08498023715415019,91,1.9361702127659575,0.08992094861660078,0.20776255707762556,123,2.617021276595745,0.12154150197628459,16,0.3404255319148936,0.015810276679841896,0.0365296803652968,51,1.0851063829787233,0.05039525691699605,35,0.7446808510638298,0.03458498023715415,0.07990867579908675,31,0.6595744680851063,0.030632411067193676,26,0.5531914893617021,0.025691699604743084,0.0593607305936073,51,1.0851063829787233,1.0851063829787233,2,0.0425531914893617,0.001976284584980237,0.0045662100456621,120,2.5531914893617023,0.11857707509881422,27,0.574468085106383,0.0266798418972332,0.06164383561643835,1.5375494071146245,4.729249011857707,72,45,37,77,73,22,22,18,26,10,26,29,49,45,50,31,33,38,12,5,19,6,5,4,5,4,1,20,2,3,0,4,1,9,7,5,2,2,1,2,4,2,0,0,5,3,7,5,1,11,10,0,2
566,107,210,7,2,0,3,283,35.666666666666664,507,59,8.59322033898305,316.7838379715733,0,507,0.8957597173144877,4,0.5714285714285714,2,5,0.7142857142857143,2.5,0,0,0,15.285714285714286,34,6,0.14285714285714285,0.2857142857142857,0,0,0,0,6,0.8571428571428571,0.8571428571428571,0.056074766355140186,0,0,0,0,4,0.5714285714285714,0.5714285714285714,0.037383177570093455,0,4,0,0,2,1,0,4,0,0.5714285714285714,0,0,0.2857142857142857,0.14285714285714285,0,0.5714285714285714,11.127436582109482,13.367102803738316,25.28261682242993,13.530307076101469,18.450734312416554,50.20664589823468,15.532846611407376,12.953736849132175,59,8.428571428571429,0.5514018691588785,43,6.142857142857143,0.40186915887850466,28,4,0.2616822429906542,0.4745762711864407,7,1,0.06542056074766354,9,1.2857142857142858,0.08411214953271028,0.15254237288135594,2,0.2857142857142857,0.018691588785046728,1,0.14285714285714285,0.009345794392523364,0.01694915254237288,3,0.42857142857142855,0.028037383177570093,3,0.42857142857142855,0.028037383177570093,0.05084745762711865,1,0.14285714285714285,0.009345794392523364,1,0.14285714285714285,0.009345794392523364,0.01694915254237288,6,0.8571428571428571,0.8571428571428571,1,0.14285714285714285,0.009345794392523364,0.01694915254237288,15,2.142857142857143,0.14018691588785046,7,1,0.06542056074766354,0.11864406779661017,1.9626168224299065,5.289719626168225,9,3,1,6,8,2,2,3,4,1,1,10,6,6,7,1,0,0,1,2,3,0,2,3,1,3,0,1,0,1,0,0,0,0,1,3,0,0,3,0,0,0,0,0,1,0,0,2,0,5,0,0,2
